2024-01-23,FRG-457-LG-3,LG Smart Fridge,Sale,235.0,90.83
2024-01-23,FRG-457-LG-3,LG Smart Fridge,Sale,163.0,89.9
2024-01-23,FRG-457-LG-3,LG Smart Fridge,Sale,162.0,95.64
2024-01-23,FRG-457-LG-3,LG Smart Fridge,Sale,237.0,92.47
2024-01-24,FRG-457-LG-3,LG Smart Fridge,Sale,153.0,98.72
2024-01-24,FRG-457-LG-3,LG Smart Fridge,Sale,184.0,87.35
2024-01-24,FRG-457-LG-3,LG Smart Fridge,Sale,196.0,92.96
2024-01-24,FRG-457-LG-3,LG Smart Fridge,Sale,130.0,98.01
2024-01-25,FRG-457-LG-3,LG Smart Fridge,Sale,218.0,97.04
2024-01-25,FRG-457-LG-3,LG Smart Fridge,Sale,187.0,90.5
2024-01-25,FRG-457-LG-3,LG Smart Fridge,Sale,207.0,99.67
2024-01-25,FRG-457-LG-3,LG Smart Fridge,Sale,233.0,92.99
2024-01-26,FRG-457-LG-3,LG Smart Fridge,Sale,146.0,87.3
2024-01-26,FRG-457-LG-3,LG Smart Fridge,Sale,166.0,93.38
2024-01-26,FRG-457-LG-3,LG Smart Fridge,Sale,167.0,87.86
2024-01-26,FRG-457-LG-3,LG Smart Fridge,Sale,249.0,96.39
2024-01-27,FRG-457-LG-3,LG Smart Fridge,Sale,186.0,86.13
2024-01-27,FRG-457-LG-3,LG Smart Fridge,Sale,132.0,93.94
2024-01-27,FRG-457-LG-3,LG Smart Fridge,Sale,133.0,91.57
2024-01-27,FRG-457-LG-3,LG Smart Fridge,Sale,208.0,99.87
2024-01-28,FRG-457-LG-3,LG Smart Fridge,Sale,225.0,98.73
2024-01-28,FRG-457-LG-3,LG Smart Fridge,Sale,149.0,96.54
2024-01-28,FRG-457-LG-3,LG Smart Fridge,Sale,245.0,97.83
2024-01-28,FRG-457-LG-3,LG Smart Fridge,Sale,194.0,98.06
2024-01-28,FRG-457-LG-3,LG Smart Fridge,Sale,221.0,91.25
2024-01-29,FRG-457-LG-3,LG Smart Fridge,Sale,231.0,86.51
2024-01-29,FRG-457-LG-3,LG Smart Fridge,Sale,136.0,88.87
2024-01-29,FRG-457-LG-3,LG Smart Fridge,Sale,149.0,86.58
2024-01-29,FRG-457-LG-3,LG Smart Fridge,Sale,131.0,97.12
2024-01-30,FRG-457-LG-3,LG Smart Fridge,Sale,215.0,90.72
2024-01-30,FRG-457-LG-3,LG Smart Fridge,Sale,157.0,89.83
2024-01-30,FRG-457-LG-3,LG Smart Fridge,Sale,216.0,89.06
2024-01-30,FRG-457-LG-3,LG Smart Fridge,Sale,171.0,91.88
2024-01-31,FRG-457-LG-3,LG Smart Fridge,Sale,217.0,93.29
2024-01-31,FRG-457-LG-3,LG Smart Fridge,Sale,204.0,90.08
2024-01-31,FRG-457-LG-3,LG Smart Fridge,Sale,173.0,90.65
2024-01-31,FRG-457-LG-3,LG Smart Fridge,Sale,215.0,87.65
2024-02-01,FRG-457-LG-3,LG Smart Fridge,Sale,139.0,87.52
2024-02-01,FRG-457-LG-3,LG Smart Fridge,Sale,193.0,97.86
2024-02-01,FRG-457-LG-3,LG Smart Fridge,Sale,165.0,91.54
2024-02-01,FRG-457-LG-3,LG Smart Fridge,Sale,246.0,94.67
2024-02-02,FRG-457-LG-3,LG Smart Fridge,Sale,249.0,88.59
2024-02-02,FRG-457-LG-3,LG Smart Fridge,Sale,234.0,98.72
2024-02-02,FRG-457-LG-3,LG Smart Fridge,Sale,190.0,89.13
2024-02-02,FRG-457-LG-3,LG Smart Fridge,Sale,136.0,98.94
2024-02-03,FRG-457-LG-3,LG Smart Fridge,Sale,252.0,89.64
2024-02-03,FRG-457-LG-3,LG Smart Fridge,Sale,187.0,89.4
2024-02-03,FRG-457-LG-3,LG Smart Fridge,Sale,133.0,91.85
2024-02-03,FRG-457-LG-3,LG Smart Fridge,Sale,173.0,91.58
2024-02-04,FRG-457-LG-3,LG Smart Fridge,Sale,153.0,93.29
2024-02-04,FRG-457-LG-3,LG Smart Fridge,Sale,245.0,88.56
2024-02-04,FRG-457-LG-3,LG Smart Fridge,Sale,230.0,89.33
2024-02-04,FRG-457-LG-3,LG Smart Fridge,Sale,153.0,96.14
2024-02-05,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,94.94
2024-02-05,FRG-457-LG-3,LG Smart Fridge,Sale,152.0,95.64
2024-02-05,FRG-457-LG-3,LG Smart Fridge,Sale,149.0,94.43
2024-02-05,FRG-457-LG-3,LG Smart Fridge,Sale,131.0,86.51
2024-02-06,FRG-457-LG-3,LG Smart Fridge,Sale,225.0,95.94
2024-02-06,FRG-457-LG-3,LG Smart Fridge,Sale,133.0,93.34
2024-02-06,FRG-457-LG-3,LG Smart Fridge,Sale,133.0,90.91
2024-02-06,FRG-457-LG-3,LG Smart Fridge,Sale,212.0,94.3
2024-02-06,FRG-457-LG-3,LG Smart Fridge,Sale,249.0,86.98
2024-02-07,FRG-457-LG-3,LG Smart Fridge,Sale,145.0,98.26
2024-02-07,FRG-457-LG-3,LG Smart Fridge,Sale,199.0,88.76
2024-02-07,FRG-457-LG-3,LG Smart Fridge,Sale,133.0,95.89
2024-02-07,FRG-457-LG-3,LG Smart Fridge,Sale,132.0,91.88
2024-02-08,FRG-457-LG-3,LG Smart Fridge,Sale,164.0,86.8
2024-02-08,FRG-457-LG-3,LG Smart Fridge,Sale,216.0,99.37
2024-02-08,FRG-457-LG-3,LG Smart Fridge,Sale,215.0,92.48
2024-02-08,FRG-457-LG-3,LG Smart Fridge,Sale,232.0,89.66
2024-02-09,FRG-457-LG-3,LG Smart Fridge,Sale,227.0,91.46
2024-02-09,FRG-457-LG-3,LG Smart Fridge,Sale,186.0,95.73
2024-02-09,FRG-457-LG-3,LG Smart Fridge,Sale,163.0,97.12
2024-02-09,FRG-457-LG-3,LG Smart Fridge,Sale,251.0,94.11
2024-02-10,FRG-457-LG-3,LG Smart Fridge,Sale,163.0,89.54
2024-02-10,FRG-457-LG-3,LG Smart Fridge,Sale,175.0,91.65
2024-02-10,FRG-457-LG-3,LG Smart Fridge,Sale,169.0,86.27
2024-02-10,FRG-457-LG-3,LG Smart Fridge,Sale,195.0,89.48
2024-02-11,FRG-457-LG-3,LG Smart Fridge,Sale,225.0,99.13
2024-02-11,FRG-457-LG-3,LG Smart Fridge,Sale,187.0,99.38
2024-02-11,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,91.91
2024-02-11,FRG-457-LG-3,LG Smart Fridge,Sale,172.0,96.48
2024-02-12,FRG-457-LG-3,LG Smart Fridge,Sale,216.0,90.54
2024-02-12,FRG-457-LG-3,LG Smart Fridge,Sale,252.0,94.42
2024-02-12,FRG-457-LG-3,LG Smart Fridge,Sale,215.0,93.94
2024-02-12,FRG-457-LG-3,LG Smart Fridge,Sale,218.0,89.85
2024-02-13,FRG-457-LG-3,LG Smart Fridge,Sale,240.0,99.84
2024-02-13,FRG-457-LG-3,LG Smart Fridge,Sale,233.0,89.58
2024-02-13,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,88.0
2024-02-13,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,87.79
2024-02-14,FRG-457-LG-3,LG Smart Fridge,Sale,219.0,93.59
2024-02-14,FRG-457-LG-3,LG Smart Fridge,Sale,142.0,87.78
2024-02-14,FRG-457-LG-3,LG Smart Fridge,Sale,222.0,98.54
2024-02-14,FRG-457-LG-3,LG Smart Fridge,Sale,196.0,94.5
2024-02-15,FRG-457-LG-3,LG Smart Fridge,Sale,224.0,91.21
2024-02-15,FRG-457-LG-3,LG Smart Fridge,Sale,153.0,89.84
2024-02-15,FRG-457-LG-3,LG Smart Fridge,Sale,169.0,91.35
2024-02-15,FRG-457-LG-3,LG Smart Fridge,Sale,136.0,92.41
2024-02-16,FRG-457-LG-3,LG Smart Fridge,Sale,207.0,98.98
2024-02-16,FRG-457-LG-3,LG Smart Fridge,Sale,150.0,89.71
2024-02-16,FRG-457-LG-3,LG Smart Fridge,Sale,236.0,86.71
2024-02-16,FRG-457-LG-3,LG Smart Fridge,Sale,209.0,96.74
2024-02-16,FRG-457-LG-3,LG Smart Fridge,Sale,176.0,94.58
2024-02-17,FRG-457-LG-3,LG Smart Fridge,Sale,229.0,95.61
2024-02-17,FRG-457-LG-3,LG Smart Fridge,Sale,168.0,96.53
2024-02-17,FRG-457-LG-3,LG Smart Fridge,Sale,228.0,93.4
2024-02-17,FRG-457-LG-3,LG Smart Fridge,Sale,175.0,92.6
2024-02-18,FRG-457-LG-3,LG Smart Fridge,Sale,152.0,96.43
2024-02-18,FRG-457-LG-3,LG Smart Fridge,Sale,211.0,89.15
2024-02-18,FRG-457-LG-3,LG Smart Fridge,Sale,239.0,97.53
2024-02-18,FRG-457-LG-3,LG Smart Fridge,Sale,195.0,97.63
2024-02-19,FRG-457-LG-3,LG Smart Fridge,Sale,178.0,90.34
2024-02-19,FRG-457-LG-3,LG Smart Fridge,Sale,206.0,93.88
2024-02-19,FRG-457-LG-3,LG Smart Fridge,Sale,229.0,93.4
2024-02-19,FRG-457-LG-3,LG Smart Fridge,Sale,141.0,98.67
2024-02-20,FRG-457-LG-3,LG Smart Fridge,Sale,196.0,88.16
2024-02-20,FRG-457-LG-3,LG Smart Fridge,Sale,233.0,96.56
2024-02-20,FRG-457-LG-3,LG Smart Fridge,Sale,207.0,89.19
2024-02-20,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,94.05
2024-02-21,FRG-457-LG-3,LG Smart Fridge,Sale,150.0,96.75
2024-02-21,FRG-457-LG-3,LG Smart Fridge,Sale,228.0,86.84
2024-02-21,FRG-457-LG-3,LG Smart Fridge,Sale,228.0,89.68
2024-02-21,FRG-457-LG-3,LG Smart Fridge,Sale,203.0,96.93
2024-02-22,FRG-457-LG-3,LG Smart Fridge,Sale,197.0,89.09
2024-02-22,FRG-457-LG-3,LG Smart Fridge,Sale,227.0,90.11
2024-02-22,FRG-457-LG-3,LG Smart Fridge,Sale,196.0,91.56
2024-02-22,FRG-457-LG-3,LG Smart Fridge,Sale,178.0,86.65
2024-02-23,FRG-457-LG-3,LG Smart Fridge,Sale,239.0,96.55
2024-02-23,FRG-457-LG-3,LG Smart Fridge,Sale,147.0,91.32
2024-02-23,FRG-457-LG-3,LG Smart Fridge,Sale,179.0,87.65
2024-02-23,FRG-457-LG-3,LG Smart Fridge,Sale,252.0,92.38
2024-02-24,FRG-457-LG-3,LG Smart Fridge,Sale,133.0,94.1
2024-02-24,FRG-457-LG-3,LG Smart Fridge,Sale,185.0,90.16
2024-02-24,FRG-457-LG-3,LG Smart Fridge,Sale,235.0,87.4
2024-02-24,FRG-457-LG-3,LG Smart Fridge,Sale,169.0,90.3
2024-02-25,FRG-457-LG-3,LG Smart Fridge,Sale,186.0,87.4
2024-02-25,FRG-457-LG-3,LG Smart Fridge,Sale,189.0,97.53
2024-02-25,FRG-457-LG-3,LG Smart Fridge,Sale,161.0,99.32
2024-02-25,FRG-457-LG-3,LG Smart Fridge,Sale,157.0,95.56
2024-02-25,FRG-457-LG-3,LG Smart Fridge,Sale,136.0,89.23
2024-02-26,FRG-457-LG-3,LG Smart Fridge,Sale,163.0,90.52
2024-02-26,FRG-457-LG-3,LG Smart Fridge,Sale,215.0,92.68
2024-02-26,FRG-457-LG-3,LG Smart Fridge,Sale,155.0,93.25
2024-02-26,FRG-457-LG-3,LG Smart Fridge,Sale,242.0,91.76
2024-02-27,FRG-457-LG-3,LG Smart Fridge,Sale,235.0,96.25
2024-02-27,FRG-457-LG-3,LG Smart Fridge,Sale,183.0,91.75
2024-02-27,FRG-457-LG-3,LG Smart Fridge,Sale,178.0,88.05
2024-02-27,FRG-457-LG-3,LG Smart Fridge,Sale,255.0,89.71
2024-02-28,FRG-457-LG-3,LG Smart Fridge,Sale,227.0,92.21
2024-02-28,FRG-457-LG-3,LG Smart Fridge,Sale,181.0,87.9
2024-02-28,FRG-457-LG-3,LG Smart Fridge,Sale,211.0,96.59
2024-02-28,FRG-457-LG-3,LG Smart Fridge,Sale,142.0,86.38
2024-02-29,FRG-457-LG-3,LG Smart Fridge,Sale,207.0,89.28
2024-02-29,FRG-457-LG-3,LG Smart Fridge,Sale,176.0,90.13
2024-02-29,FRG-457-LG-3,LG Smart Fridge,Sale,180.0,92.49
2024-02-29,FRG-457-LG-3,LG Smart Fridge,Sale,197.0,95.15
2024-03-01,FRG-457-LG-3,LG Smart Fridge,Sale,158.0,93.55
2024-03-01,FRG-457-LG-3,LG Smart Fridge,Sale,155.0,99.21
2024-03-01,FRG-457-LG-3,LG Smart Fridge,Sale,171.0,96.9
2024-03-01,FRG-457-LG-3,LG Smart Fridge,Sale,258.0,98.98
2024-03-02,FRG-457-LG-3,LG Smart Fridge,Sale,169.0,88.96
2024-03-02,FRG-457-LG-3,LG Smart Fridge,Sale,243.0,93.31
2024-03-02,FRG-457-LG-3,LG Smart Fridge,Sale,244.0,95.09
2024-03-02,FRG-457-LG-3,LG Smart Fridge,Sale,170.0,96.75
2024-03-03,FRG-457-LG-3,LG Smart Fridge,Sale,225.0,97.44
2024-03-03,FRG-457-LG-3,LG Smart Fridge,Sale,140.0,95.24
2024-03-03,FRG-457-LG-3,LG Smart Fridge,Sale,211.0,92.14
2024-03-03,FRG-457-LG-3,LG Smart Fridge,Sale,192.0,97.13
2024-03-04,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,99.64
2024-03-04,FRG-457-LG-3,LG Smart Fridge,Sale,237.0,91.53
2024-03-04,FRG-457-LG-3,LG Smart Fridge,Sale,200.0,91.91
2024-03-04,FRG-457-LG-3,LG Smart Fridge,Sale,231.0,99.23
2024-03-05,FRG-457-LG-3,LG Smart Fridge,Sale,236.0,87.74
2024-03-05,FRG-457-LG-3,LG Smart Fridge,Sale,179.0,87.08
2024-03-05,FRG-457-LG-3,LG Smart Fridge,Sale,160.0,95.0
2024-03-05,FRG-457-LG-3,LG Smart Fridge,Sale,136.0,99.38
2024-03-05,FRG-457-LG-3,LG Smart Fridge,Sale,155.0,94.27
2024-03-06,FRG-457-LG-3,LG Smart Fridge,Sale,141.0,92.11
2024-03-06,FRG-457-LG-3,LG Smart Fridge,Sale,233.0,99.59
2024-03-06,FRG-457-LG-3,LG Smart Fridge,Sale,251.0,91.1
2024-03-06,FRG-457-LG-3,LG Smart Fridge,Sale,184.0,98.66
2024-03-07,FRG-457-LG-3,LG Smart Fridge,Sale,200.0,90.47
2024-03-07,FRG-457-LG-3,LG Smart Fridge,Sale,229.0,99.34
2024-03-07,FRG-457-LG-3,LG Smart Fridge,Sale,155.0,97.84
2024-03-07,FRG-457-LG-3,LG Smart Fridge,Sale,181.0,88.36
2024-03-08,FRG-457-LG-3,LG Smart Fridge,Sale,134.0,89.47
2024-03-08,FRG-457-LG-3,LG Smart Fridge,Sale,165.0,87.42
2024-03-08,FRG-457-LG-3,LG Smart Fridge,Sale,200.0,95.76
2024-03-08,FRG-457-LG-3,LG Smart Fridge,Sale,184.0,90.02
2024-03-09,FRG-457-LG-3,LG Smart Fridge,Sale,176.0,92.37
2024-03-09,FRG-457-LG-3,LG Smart Fridge,Sale,182.0,98.66
2024-03-09,FRG-457-LG-3,LG Smart Fridge,Sale,183.0,99.49
2024-03-09,FRG-457-LG-3,LG Smart Fridge,Sale,172.0,90.11
2024-03-10,FRG-457-LG-3,LG Smart Fridge,Sale,214.0,94.02
2024-03-10,FRG-457-LG-3,LG Smart Fridge,Sale,220.0,92.07
2024-03-10,FRG-457-LG-3,LG Smart Fridge,Sale,192.0,86.73
2024-03-10,FRG-457-LG-3,LG Smart Fridge,Sale,159.0,98.41
2024-03-11,FRG-457-LG-3,LG Smart Fridge,Sale,214.0,86.17
2024-03-11,FRG-457-LG-3,LG Smart Fridge,Sale,181.0,90.09
2024-03-11,FRG-457-LG-3,LG Smart Fridge,Sale,164.0,87.52
2024-03-11,FRG-457-LG-3,LG Smart Fridge,Sale,231.0,91.12
2024-03-12,FRG-457-LG-3,LG Smart Fridge,Sale,194.0,92.93
2024-03-12,FRG-457-LG-3,LG Smart Fridge,Sale,146.0,95.27
2024-03-12,FRG-457-LG-3,LG Smart Fridge,Sale,190.0,87.7
2024-03-12,FRG-457-LG-3,LG Smart Fridge,Sale,176.0,99.66
2024-03-13,FRG-457-LG-3,LG Smart Fridge,Sale,168.0,86.91
2024-03-13,FRG-457-LG-3,LG Smart Fridge,Sale,189.0,88.07
2024-03-13,FRG-457-LG-3,LG Smart Fridge,Sale,236.0,94.33
2024-03-13,FRG-457-LG-3,LG Smart Fridge,Sale,178.0,86.35
2024-03-14,FRG-457-LG-3,LG Smart Fridge,Sale,186.0,88.87
2024-03-14,FRG-457-LG-3,LG Smart Fridge,Sale,154.0,96.43
2024-03-14,FRG-457-LG-3,LG Smart Fridge,Sale,244.0,94.24
2024-03-14,FRG-457-LG-3,LG Smart Fridge,Sale,174.0,95.21
2024-03-14,FRG-457-LG-3,LG Smart Fridge,Sale,156.0,95.41
2024-03-15,FRG-457-LG-3,LG Smart Fridge,Sale,157.0,87.69
2024-03-15,FRG-457-LG-3,LG Smart Fridge,Sale,221.0,90.52
2024-03-15,FRG-457-LG-3,LG Smart Fridge,Sale,141.0,86.84
2024-03-15,FRG-457-LG-3,LG Smart Fridge,Sale,236.0,87.79
2024-03-16,FRG-457-LG-3,LG Smart Fridge,Sale,252.0,90.22
2024-03-16,FRG-457-LG-3,LG Smart Fridge,Sale,155.0,94.02
2024-03-16,FRG-457-LG-3,LG Smart Fridge,Sale,173.0,95.94
2024-03-16,FRG-457-LG-3,LG Smart Fridge,Sale,156.0,92.16
2024-03-17,FRG-457-LG-3,LG Smart Fridge,Sale,160.0,93.18
2024-03-17,FRG-457-LG-3,LG Smart Fridge,Sale,242.0,93.7
2024-03-17,FRG-457-LG-3,LG Smart Fridge,Sale,217.0,97.93
2024-03-17,FRG-457-LG-3,LG Smart Fridge,Sale,202.0,97.91
2024-03-18,FRG-457-LG-3,LG Smart Fridge,Sale,177.0,90.14
2024-03-18,FRG-457-LG-3,LG Smart Fridge,Sale,247.0,90.2
2024-03-18,FRG-457-LG-3,LG Smart Fridge,Sale,183.0,97.98
2024-03-18,FRG-457-LG-3,LG Smart Fridge,Sale,198.0,98.26
2024-03-19,FRG-457-LG-3,LG Smart Fridge,Sale,216.0,91.6
2024-03-19,FRG-457-LG-3,LG Smart Fridge,Sale,209.0,92.17
2024-03-19,FRG-457-LG-3,LG Smart Fridge,Sale,229.0,96.67
2024-03-19,FRG-457-LG-3,LG Smart Fridge,Sale,186.0,96.85
2024-03-20,FRG-457-LG-3,LG Smart Fridge,Sale,172.0,91.23
2024-03-20,FRG-457-LG-3,LG Smart Fridge,Sale,171.0,95.86
2024-03-20,FRG-457-LG-3,LG Smart Fridge,Sale,178.0,95.22
2024-03-20,FRG-457-LG-3,LG Smart Fridge,Sale,177.0,92.03
2024-03-21,FRG-457-LG-3,LG Smart Fridge,Sale,202.0,89.3
2024-03-21,FRG-457-LG-3,LG Smart Fridge,Sale,250.0,86.61
2024-03-21,FRG-457-LG-3,LG Smart Fridge,Sale,201.0,94.21
2024-03-21,FRG-457-LG-3,LG Smart Fridge,Sale,184.0,93.3
2024-03-22,FRG-457-LG-3,LG Smart Fridge,Sale,227.0,94.23
2024-03-22,FRG-457-LG-3,LG Smart Fridge,Sale,219.0,92.61
2024-03-22,FRG-457-LG-3,LG Smart Fridge,Sale,248.0,87.78
2024-03-22,FRG-457-LG-3,LG Smart Fridge,Sale,215.0,95.53
2024-03-23,FRG-457-LG-3,LG Smart Fridge,Sale,155.0,97.93
2024-03-23,FRG-457-LG-3,LG Smart Fridge,Sale,230.0,93.39
2024-03-23,FRG-457-LG-3,LG Smart Fridge,Sale,186.0,88.91
2024-03-23,FRG-457-LG-3,LG Smart Fridge,Sale,210.0,92.37
2024-03-24,FRG-457-LG-3,LG Smart Fridge,Sale,190.0,90.78
2024-03-24,FRG-457-LG-3,LG Smart Fridge,Sale,229.0,90.35
2024-03-24,FRG-457-LG-3,LG Smart Fridge,Sale,213.0,97.1
2024-03-24,FRG-457-LG-3,LG Smart Fridge,Sale,163.0,97.93
2024-03-24,FRG-457-LG-3,LG Smart Fridge,Sale,229.0,98.8
2024-03-25,FRG-457-LG-3,LG Smart Fridge,Sale,170.0,99.83
2024-03-25,FRG-457-LG-3,LG Smart Fridge,Sale,225.0,88.86
2024-03-25,FRG-457-LG-3,LG Smart Fridge,Sale,168.0,97.96
2024-03-25,FRG-457-LG-3,LG Smart Fridge,Sale,246.0,95.44
